Date,AR_PR,AT_PR,AU_PR,AU_OIS1D,BE_PR,BR_PR,BR_OIS1D,CA_PR,CA_OIS1D,CH_PR,CH_OIS1D,CL_PR,CL_OIS1D,CN_PR,CN_OIS1D,CO_PR,CO_OIS1D,DE_PR,EA_PR,EA_OIS1D,ES_PR,FI_PR,FR_PR,GB_PR,GB_OIS1D,GR_PR,HU_PR,HU_OIS1D,ID_PR,ID_OIS1D,IE_PR,IN_PR,IN_OIS1D,IT_PR,JP_PR,JP_OIS1D,KR_PR,MX_PR,MX_OIS1D,MY_PR,MY_OIS1D,NL_PR,NO_PR,NO_OIS1D,NZ_PR,NZ_OIS1D,PE_PR,PH_PR,PH_OIS1D,PL_PR,PL_OIS1D,PT_PR,RO_PR,RO_OIS1D,RU_PR,RU_OIS1D,SA_PR,SE_PR,SE_OIS1D,TH_PR,TH_OIS1D,TR_PR,TR_OIS1D,US_PR,US_OIS1D,ZA_PR,ZA_OIS1D
18-Jul-2023,97,4,4.1,4.153723,4,13.75,13.65,5,5.02694,1.75,1.769458,11.25,NaN,1.9,1.614926,13.25,12.41,4,4,3.58064,4,4,4,5,5.179319,4,13,NaN,5.75,5.625,4,6.5,6.57,4,-0.1,NaN,3.5,11.25,12.046145,3,3.07096,4,3.75,3.927748,5.5,5.653624,7.75,6.25,NaN,6.75,8.436115,4,NaN,6.109092,7.5,NaN,8.25,3.75,3.824547,2,2.35,15,NaN,5.08,5.322484,8.25,8.403596
19-Jul-2023,97,4,4.1,4.153723,4,13.75,13.65,5,5.02694,1.75,1.769458,11.25,NaN,1.9,1.751506,13.25,12.4,4,4,3.58064,4,4,4,5,5.195095,4,13,NaN,5.75,5.625,4,6.5,6.59,4,-0.1,NaN,3.5,11.25,12.034789,3,3.07096,4,3.75,3.927748,5.5,5.653624,7.75,6.25,NaN,6.75,8.653156,4,NaN,6.16504,7.5,NaN,8.25,3.75,3.824547,2,2.39,15,NaN,5.08,5.322484,8.25,8.392759
20-Jul-2023,97,4,4.1,4.153723,4,13.75,13.65,5,4.953457,1.75,1.769458,11.25,NaN,1.9,1.738292,13.25,12.4,4,4,3.55964,4,4,4,5,5.174061,4,13,NaN,5.75,5.625,4,6.5,6.6,4,-0.1,NaN,3.5,11.25,12.057502,3,3.01957,4,3.75,4.033162,5.5,5.653624,7.75,6.25,NaN,6.75,8.544581,4,NaN,5.861442,7.5,NaN,8.25,3.75,3.824547,2,2.41,17.5,NaN,5.08,5.322484,8.25,8.403596
21-Jul-2023,97,4,4.1,4.153251,4,13.75,13.65,5,4.596688,1.75,1.77969,11.25,NaN,1.9,1.661109,13.25,12.405,4,4,3.580288,4,4,4,5,5.183841,4,13,NaN,5.75,5.625,4,6.5,6.6,4,-0.1,NaN,3.5,11.25,12.076229,3,2.993575,4,3.75,4.032716,5.5,5.652748,7.75,6.25,NaN,6.75,8.109564,4,NaN,6.124738,8.5,NaN,8.25,3.75,3.824146,2,2.42,17.5,NaN,5.08,5.321708,8.25,8.390831
24-Jul-2023,97,4,4.1,4.153723,4,13.75,13.65,5,5.02694,1.75,1.779777,11.25,NaN,1.9,1.645806,13.25,12.425,4,4,3.55964,4,4,4,5,5.247698,4,13,NaN,5.75,5.625,4,6.5,6.6,4,-0.1,NaN,3.5,11.25,12.12567,3,3.071089,4,3.75,3.769828,5.5,5.653624,7.75,6.25,NaN,6.75,8.327757,4,NaN,6.425265,8.5,NaN,8.25,3.75,3.837178,2,2.41,17.5,NaN,5.08,5.322484,8.25,8.392759
25-Jul-2023,97,4,4.1,4.153723,4,13.75,13.65,5,5.02694,1.75,1.779777,11.25,NaN,1.9,1.545448,13.25,12.415,4,4,3.58064,4,4,4,5,5.174061,4,13,NaN,5.75,5.625,4,6.5,6.6,4,-0.1,NaN,3.5,11.25,12.102943,3,3.01957,4,3.75,4.085908,5.5,5.653624,7.75,6.25,NaN,6.75,8.544581,4,NaN,6.218865,8.5,NaN,8.25,3.75,3.837178,2,2.42,17.5,NaN,5.08,5.322484,8.25,8.392759
26-Jul-2023,97,4,4.1,4.153723,4,13.75,13.65,5,5.02694,1.75,1.779777,11.25,NaN,1.9,1.442556,13.25,12.415,4,4,3.55964,4,4,4,5,5.247698,4,13,NaN,5.75,5.625,4,6.5,6.59,4,-0.1,NaN,3.5,11.25,12.08022,3,3.071089,4,3.75,4.107014,5.5,5.653624,7.75,6.25,NaN,6.75,8.436115,4,NaN,6.218865,8.5,NaN,8.25,3.75,3.837178,2,2.41,17.5,NaN,5.08,5.322484,8.25,8.392759
27-Jul-2023,97,4.25,4.1,4.153723,4.25,13.75,13.65,5,4.086053,1.75,1.779777,11.25,NaN,1.9,1.552841,13.25,12.41,4.25,4.25,3.55964,4.25,4.25,4.25,5,5.174061,4.25,13,NaN,5.75,5.625,4.25,6.5,6.59,4.25,-0.1,NaN,3.5,11.25,12.08022,3,2.993821,4.25,3.75,4.244308,5.5,5.653624,7.75,6.25,NaN,6.75,8.870629,4.25,NaN,6.466269,8.5,NaN,8.25,3.75,3.837178,2,2.41,17.5,NaN,5.33,5.589747,8.25,8.392759
28-Jul-2023,97,4.25,4.1,4.153251,4.25,13.75,13.65,5,5.026248,1.75,1.77969,10.25,NaN,1.9,1.525954,13.25,12.4,4.25,4.25,3.559293,4.25,4.25,4.25,5,5.220647,4.25,13,NaN,5.75,5.625,4.25,6.5,6.62,4.25,-0.1,NaN,3.5,11.25,12.008133,3,2.993575,4.25,3.75,4.349524,5.5,5.652748,7.75,6.25,NaN,6.75,8.109564,4.25,NaN,5.997909,8.5,NaN,8.25,3.75,3.836775,2,2.41,17.5,NaN,5.33,5.588891,8.25,8.390831
31-Jul-2023,97,4.25,4.1,4.153723,4.25,13.75,13.65,5,4.92198,1.75,1.779733,10.25,NaN,1.9,2.185664,13.25,12.275,4.25,4.25,3.55964,4.25,4.25,4.25,5,5.174061,4.25,13,NaN,5.75,5.625,4.25,6.5,6.6,4.25,-0.1,NaN,3.5,11.25,12.08022,3,2.993821,4.25,3.75,4.297162,5.5,5.653624,7.75,6.25,NaN,6.75,10.515578,4.25,NaN,6.665579,8.5,NaN,8.25,3.75,3.837178,2,2.41,17.5,NaN,5.33,5.589747,8.25,8.392759
01-Aug-2023,97,4.25,4.1,4.153723,4.25,13.75,13.65,5,5.02694,1.75,1.779733,10.25,NaN,1.9,1.674154,13.25,12.34,4.25,4.25,3.55964,4.25,4.25,4.25,5,5.174061,4.25,13,NaN,5.75,5.625,4.25,6.5,6.57,4.25,-0.1,NaN,3.5,11.25,12.12567,3,3.01957,4.25,3.75,4.244308,5.5,5.653624,7.75,6.25,NaN,6.75,8.327757,4.25,NaN,6.2878,8.5,NaN,8.25,3.75,3.837178,2,2.41,17.5,NaN,5.33,5.589747,8.25,8.392759
02-Aug-2023,97,4.25,4.1,4.153723,4.25,13.25,13.65,5,4.544987,1.75,1.779777,10.25,NaN,1.9,1.319163,13.25,12.34,4.25,4.25,3.822442,4.25,4.25,4.25,5,5.184577,4.25,13,NaN,5.75,5.625,4.25,6.5,6.58,4.25,-0.1,NaN,3.5,11.25,12.114306,3,2.993821,4.25,3.75,4.244308,5.5,5.653624,7.75,6.25,NaN,6.75,7.895404,4.25,NaN,6.500271,8.5,NaN,8.25,3.75,3.837178,2.25,2.41,17.5,NaN,5.33,5.589747,8.25,8.392759
03-Aug-2023,97,4.25,4.1,4.153723,4.25,13.25,13.15,5,5.02694,1.75,1.779777,10.25,NaN,1.9,1.22397,13.25,12.345,4.25,4.25,3.822442,4.25,4.25,4.25,5.25,5.50056,4.25,13,NaN,5.75,5.625,4.25,6.5,6.6,4.25,-0.1,NaN,3.5,11.25,12.102943,3,3.071089,4.25,3.75,4.138682,5.5,5.653624,7.75,6.25,NaN,6.75,7.895404,4.25,NaN,6.403151,8.5,NaN,8.25,3.75,3.837178,2.25,2.41,17.5,NaN,5.33,5.589747,8.25,8.392759
04-Aug-2023,97,4.25,4.1,4.153015,4.25,13.25,13.15,5,4.805695,1.75,1.77969,10.25,NaN,1.9,1.229191,13.25,12.345,4.25,4.25,3.81678,4.25,4.25,4.25,5.25,5.436478,4.25,13,NaN,5.75,5.625,4.25,6.5,6.61,4.25,-0.1,NaN,3.5,11.25,12.076229,3,3.07083,4.25,3.75,4.212123,5.5,5.652748,7.75,6.25,NaN,6.75,7.893697,4.25,NaN,6.403151,8.5,NaN,8.25,3.75,3.836775,2.25,2.41,17.5,NaN,5.33,5.588891,8.25,8.390831
07-Aug-2023,97,4.25,4.1,4.153723,4.25,13.25,13.15,5,4.805695,1.75,1.779777,10.25,NaN,1.9,1.617458,13.25,12.345,4.25,4.25,3.817179,4.25,4.25,4.25,5.25,5.442559,4.25,13,NaN,5.75,5.625,4.25,6.5,6.61,4.25,-0.1,NaN,3.5,11.25,12.08022,3,3.01957,4.25,3.75,3.980442,5.5,5.653624,7.75,6.25,NaN,6.75,7.895404,4.25,NaN,6.083817,8.5,NaN,8.25,3.75,3.837178,2.25,2.41,17.5,NaN,5.33,5.589747,8.25,8.392759
08-Aug-2023,97,4.25,4.1,4.153723,4.25,13.25,13.15,5,5.02694,1.75,1.769458,10.25,NaN,1.9,1.455348,13.25,12.37,4.25,4.25,3.822442,4.25,4.25,4.25,5.25,5.442559,4.25,13,NaN,5.75,5.625,4.25,6.5,6.6,4.25,-0.1,NaN,3.5,11.25,12.08022,3,2.993821,4.25,3.75,3.927748,5.5,5.653624,7.75,6.25,NaN,6.75,7.895404,4.25,NaN,6.083817,8.5,NaN,8.25,3.75,3.837178,2.25,2.41,17.5,NaN,5.33,5.589747,8.25,8.391795
09-Aug-2023,97,4.25,4.1,4.153723,4.25,13.25,13.15,5,5.02694,1.75,1.769458,10.25,NaN,1.9,1.648381,13.25,12.4,4.25,4.25,3.822442,4.25,4.25,4.25,5.25,5.442559,4.25,13,NaN,5.75,5.625,4.25,6.5,6.61,4.25,-0.1,NaN,3.5,11.25,12.08022,3,3.01957,4.25,3.75,3.980442,5.5,5.653624,7.75,6.25,NaN,6.75,7.787585,4.25,NaN,6.083817,8.5,NaN,8.25,3.75,3.837178,2.25,2.41,17.5,NaN,5.33,5.589747,8.25,8.391795
10-Aug-2023,97,4.25,4.1,4.153723,4.25,13.25,13.15,5,5.02694,1.75,1.769458,10.25,NaN,1.9,1.480811,13.25,12.4,4.25,4.25,3.817179,4.25,4.25,4.25,5.25,5.442559,4.25,13,NaN,5.75,5.625,4.25,6.5,6.67,4.25,-0.1,NaN,3.5,11.25,12.091581,3,2.993821,4.25,3.75,4.202045,5.5,5.653624,7.75,6.25,NaN,6.75,7.895404,4.25,NaN,6.00964,8.5,NaN,8.25,3.75,3.837178,2.25,2.41,17.5,NaN,5.33,5.589747,8.25,8.392759
11-Aug-2023,97,4.25,4.1,4.153251,4.25,13.25,13.15,5,4.513074,1.75,1.769373,10.25,NaN,1.9,1.438496,13.25,12.405,4.25,4.25,3.81678,4.25,4.25,4.25,5.25,5.441748,4.25,13,NaN,5.75,5.625,4.25,6.5,6.68,4.25,-0.1,NaN,3.5,11.25,12.087582,3,2.993821,4.25,3.75,3.927326,5.5,5.652748,7.75,6.25,NaN,6.75,7.893697,4.25,NaN,6.370224,8.5,NaN,8.25,3.75,3.836775,2.25,2.41,17.5,NaN,5.33,5.588891,8.25,8.390831
14-Aug-2023,118,4.25,4.1,4.153723,4.25,13.25,13.15,5,4.190179,1.75,1.769458,10.25,NaN,1.9,1.803077,13.25,12.38,4.25,4.25,3.822442,4.25,4.25,4.25,5.25,5.389858,4.25,13,NaN,5.75,5.625,4.25,6.5,6.72,4.25,-0.1,NaN,3.5,11.25,12.114306,3,3.01957,4.25,3.75,4.191482,5.5,5.653624,7.75,6.25,NaN,6.75,8.002454,4.25,NaN,5.767663,8.5,NaN,8.25,3.75,3.837178,2.25,2.41,17.5,NaN,5.33,5.589747,8.25,8.392759
15-Aug-2023,118,4.25,4.1,4.153723,4.25,13.25,13.15,5,5.02694,1.75,1.769458,10.25,NaN,1.8,1.911512,13.25,12.375,4.25,4.25,3.822442,4.25,4.25,4.25,5.25,5.389858,4.25,13,NaN,5.75,5.625,4.25,6.5,6.72,4.25,-0.1,NaN,3.5,11.25,12.091581,3,3.071089,4.25,3.75,4.212609,5.5,5.653624,7.75,6.25,NaN,6.75,8.002454,4.25,NaN,5.767663,12,NaN,8.25,3.75,3.837178,2.25,2.43,17.5,NaN,5.33,5.589747,8.25,8.392759
16-Aug-2023,118,4.25,4.1,4.153723,4.25,13.25,13.15,5,5.02694,1.75,1.769458,10.25,NaN,1.8,2.035558,13.25,12.375,4.25,4.25,3.848758,4.25,4.25,4.25,5.25,5.389858,4.25,13,NaN,5.75,5.625,4.25,6.5,6.72,4.25,-0.1,NaN,3.5,11.25,12.08022,3,3.01957,4.25,3.75,4.033162,5.5,5.653624,7.75,6.25,NaN,6.75,8.219507,4.25,NaN,6.386433,12,NaN,8.25,3.75,3.837178,2.25,2.43,17.5,NaN,5.33,5.589747,8.25,8.392759
17-Aug-2023,118,4.25,4.1,4.153723,4.25,13.25,13.15,5,5.02694,1.75,1.769458,10.25,NaN,1.8,2.048118,13.25,12.38,4.25,4.25,3.822442,4.25,4.25,4.25,5.25,5.389858,4.25,13,NaN,5.75,5.625,4.25,6.5,6.77,4.25,-0.1,NaN,3.5,11.25,12.08022,3,3.01957,4.25,3.75,4.297162,5.5,5.653624,7.75,6.25,NaN,6.75,8.176237,4.25,NaN,5.902766,12,NaN,8.25,3.75,3.837178,2.25,2.43,17.5,NaN,5.33,5.589747,8.25,8.392759
18-Aug-2023,118,4.25,4.1,4.153251,4.25,13.25,13.15,5,4.408651,1.75,1.769373,10.25,NaN,1.8,2.136247,13.25,12.37,4.25,4.25,3.822041,4.25,4.25,4.25,5.25,5.389063,4.25,13,NaN,5.75,5.625,4.25,6.5,6.78,4.25,-0.1,NaN,3.5,11.25,12.01948,3,2.993575,4.25,4,4.243815,5.5,5.652748,7.75,6.25,NaN,6.75,8.001577,4.25,NaN,6.05808,12,NaN,8.25,3.75,3.836775,2.25,2.44,17.5,NaN,5.33,5.588891,8.25,8.390831
21-Aug-2023,118,4.25,4.1,4.153723,4.25,13.25,13.15,5,4.158931,1.75,1.769458,10.25,NaN,1.8,2.126114,13.25,12.37,4.25,4.25,3.822442,4.25,4.25,4.25,5.25,5.389858,4.25,13,NaN,5.75,5.625,4.25,6.5,6.77,4.25,-0.1,NaN,3.5,11.25,12.046145,3,3.071089,4.25,4,4.413533,5.5,5.653624,7.75,6.25,NaN,6.75,8.653156,4.25,NaN,6.200561,12,NaN,8.25,3.75,3.837178,2.25,2.44,17.5,NaN,5.33,5.589747,8.25,8.392759
22-Aug-2023,118,4.25,4.1,4.153723,4.25,13.25,13.15,5,5.02694,1.75,1.769458,10.25,NaN,1.8,1.945098,13.25,12.37,4.25,4.25,3.822442,4.25,4.25,4.25,5.25,5.389858,4.25,13,NaN,5.75,5.625,4.25,6.5,6.77,4.25,-0.1,NaN,3.5,11.25,12.057502,3,3.071089,4.25,4,4.244308,5.5,5.653624,7.75,6.25,NaN,6.75,9.197654,4.25,NaN,6.180647,12,NaN,8.25,3.75,3.837178,2.25,2.44,17.5,NaN,5.33,5.589747,8.25,8.381923
23-Aug-2023,118,4.25,4.1,4.153723,4.25,13.25,13.15,5,4.430065,1.75,1.769458,10.25,NaN,1.8,1.846962,13.25,12.375,4.25,4.25,3.822442,4.25,4.25,4.25,5.25,5.389858,4.25,13,NaN,5.75,5.625,4.25,6.5,6.77,4.25,-0.1,NaN,3.5,11.25,12.08022,3,3.071089,4.25,4,4.350042,5.5,5.653624,7.75,6.25,NaN,6.75,8.653156,4.25,NaN,6.342226,12,NaN,8.25,3.75,3.837178,2.25,2.46,17.5,NaN,5.33,5.589747,8.25,8.381923
24-Aug-2023,118,4.25,4.1,4.153723,4.25,13.25,13.15,5,4.503183,1.75,1.769458,10.25,NaN,1.8,1.71767,13.25,12.36,4.25,4.25,3.822442,4.25,4.25,4.25,5.25,5.389858,4.25,13,NaN,5.75,5.625,4.25,6.5,6.78,4.25,-0.1,NaN,3.5,11.25,12.091581,3,3.01957,4.25,4,4.297162,5.5,5.653624,7.75,6.25,NaN,6.75,8.436115,4.25,NaN,6.317434,12,NaN,8.25,3.75,3.837178,2.25,2.45,25,NaN,5.33,5.589747,8.25,8.392759
25-Aug-2023,118,4.25,4.1,4.153251,4.25,13.25,13.15,5,4.554873,1.75,1.769373,10.25,NaN,1.8,1.924249,13.25,12.36,4.25,4.25,3.822041,4.25,4.25,4.25,5.25,5.388665,4.25,13,NaN,5.75,5.625,4.25,6.5,6.78,4.25,-0.1,NaN,3.5,11.25,12.053526,3,3.019321,4.25,4,4.349524,5.5,5.652748,7.75,6.25,NaN,6.75,7.785924,4.25,NaN,5.799369,12,NaN,8.25,3.75,3.836775,2.25,2.46,25,NaN,5.33,5.588891,8.25,8.390831
28-Aug-2023,118,4.25,4.1,4.153723,4.25,13.25,13.15,5,4.838087,1.75,1.769458,10.25,NaN,1.8,2.061475,13.25,12.36,4.25,4.25,3.822442,4.25,4.25,4.25,5.25,5.388665,4.25,13,NaN,5.75,5.625,4.25,6.5,6.77,4.25,-0.1,NaN,3.5,11.25,12.08022,3,3.01957,4.25,4,4.244308,5.5,5.653624,7.75,6.25,NaN,6.75,8.111365,4.25,NaN,6.076289,12,NaN,8.25,3.75,3.837178,2.25,2.46,25,NaN,5.33,5.589747,8.25,8.392759
29-Aug-2023,118,4.25,4.1,4.153723,4.25,13.25,13.15,5,5.02694,1.75,1.769458,10.25,NaN,1.8,2.126171,13.25,12.355,4.25,4.25,3.822442,4.25,4.25,4.25,5.25,5.389858,4.25,13,NaN,5.75,5.625,4.25,6.5,6.75,4.25,-0.1,NaN,3.5,11.25,12.057502,3,3.071089,4.25,4,4.244308,5.5,5.653624,7.75,6.25,NaN,6.75,7.895404,4.25,NaN,6.076289,12,NaN,8.25,3.75,3.837178,2.25,2.44,25,NaN,5.33,5.589747,8.25,8.392759
30-Aug-2023,118,4.25,4.1,4.153723,4.25,13.25,13.15,5,5.02694,1.75,1.769458,10.25,NaN,1.8,1.945186,13.25,12.34,4.25,4.25,3.822442,4.25,4.25,4.25,5.25,5.389858,4.25,13,NaN,5.75,5.625,4.25,6.5,6.73,4.25,-0.1,NaN,3.5,11.25,12.068861,3,3.019445,4.25,4,4.508843,5.5,5.653624,7.75,6.25,NaN,6.75,8.111365,4.25,NaN,6.310429,12,NaN,8.25,3.75,3.837178,2.25,2.45,25,NaN,5.33,5.589747,8.25,8.392759
31-Aug-2023,118,4.25,4.1,4.153723,4.25,13.25,13.15,5,5.02694,1.75,1.769458,10.25,NaN,1.8,2.421132,13.25,12.335,4.25,4.25,3.822442,4.25,4.25,4.25,5.25,5.389858,4.25,13,NaN,5.75,5.625,4.25,6.5,6.73,4.25,-0.1,NaN,3.5,11.25,12.08022,3,3.019445,4.25,4,4.297162,5.5,5.653624,7.75,6.25,NaN,6.75,7.13221,4.25,NaN,6.222095,12,NaN,8.25,3.75,3.847705,2.25,2.44,25,NaN,5.33,5.589747,8.25,8.392759
01-Sep-2023,118,4.25,4.1,4.153251,4.25,13.25,13.15,5,4.481461,1.75,1.769373,10.25,NaN,1.8,1.800283,13.25,12.35,4.25,4.25,3.822041,4.25,4.25,4.25,5.25,5.389063,4.25,13,NaN,5.75,5.625,4.25,6.5,6.73,4.25,-0.1,NaN,3.5,11.25,12.155725,3,3.019321,4.25,4,4.349524,5.5,5.652748,7.75,6.25,NaN,6.75,7.893697,4.25,NaN,5.739879,12,NaN,8.25,3.75,3.836775,2.25,2.46,25,NaN,5.33,5.588464,8.25,8.390831
04-Sep-2023,118,4.25,4.1,4.153723,4.25,13.25,13.15,5,4.481461,1.75,1.769458,10.25,NaN,1.8,1.581431,13.25,12.35,4.25,4.25,3.822442,4.25,4.25,4.25,5.25,5.389858,4.25,13,NaN,5.75,5.625,4.25,6.5,6.73,4.25,-0.1,NaN,3.5,11.25,12.137035,3,2.993821,4.25,4,4.455882,5.5,5.653624,7.75,6.25,NaN,6.75,8.544581,4.25,NaN,6.218865,12,NaN,8.25,3.75,3.837178,2.25,2.47,25,NaN,5.33,5.588464,8.25,8.392759
05-Sep-2023,118,4.25,4.1,4.153723,4.25,13.25,13.15,5,5.02694,1.75,1.769458,9.5,NaN,1.8,1.4425,13.25,12.365,4.25,4.25,3.822442,4.25,4.25,4.25,5.25,5.389858,4.25,13,NaN,5.75,5.625,4.25,6.5,6.73,4.25,-0.1,NaN,3.5,11.25,12.091581,3,3.071089,4.25,4,4.350042,5.5,5.653624,7.75,6.25,NaN,6.75,8.003331,4.25,NaN,6.327134,12,NaN,8.25,3.75,3.837178,2.25,2.49,25,NaN,5.33,5.589747,8.25,8.392759
06-Sep-2023,118,4.25,4.1,4.153723,4.25,13.25,13.15,5,5.02694,1.75,1.769458,9.5,NaN,1.8,1.563415,13.25,12.37,4.25,4.25,3.743531,4.25,4.25,4.25,5.25,5.389858,4.25,13,NaN,5.75,5.625,4.25,6.5,6.73,4.25,-0.1,NaN,3.5,11.25,12.091581,3,3.01957,4.25,4,4.371201,5.5,5.653624,7.75,6.25,NaN,6,8.327757,4.25,NaN,6.216711,12,NaN,8.25,3.75,3.837178,2.25,2.49,25,NaN,5.33,5.589747,8.25,8.392759
07-Sep-2023,118,4.25,4.1,4.153723,4.25,13.25,13.15,5,5.02694,1.75,1.769458,9.5,NaN,1.8,1.996416,13.25,12.335,4.25,4.25,3.743531,4.25,4.25,4.25,5.25,5.389858,4.25,13,NaN,5.75,5.625,4.25,6.5,6.76,4.25,-0.1,NaN,3.5,11.25,12.08022,3,3.071089,4.25,4,4.360621,5.5,5.653624,7.75,6.25,NaN,6,8.327757,4.25,NaN,6.484078,12,NaN,8.25,3.75,3.837178,2.25,2.5,25,NaN,5.33,5.589747,8.25,8.392759
08-Sep-2023,118,4.25,4.1,4.153251,4.25,13.25,13.15,5,5.026248,1.75,1.769373,9.5,NaN,1.8,2.04829,13.25,12.4,4.25,4.25,3.822041,4.25,4.25,4.25,5.25,5.389063,4.25,13,NaN,5.75,5.625,4.25,6.5,6.78,4.25,-0.1,NaN,3.5,11.25,12.076229,3,3.019321,4.25,4,4.349524,5.5,5.652748,7.75,6.25,NaN,6,7.785924,4.25,NaN,6.223188,12,NaN,8.25,3.75,3.836775,2.25,2.5,25,NaN,5.33,5.588891,8.25,8.390831
11-Sep-2023,118,4.25,4.1,4.153723,4.25,13.25,13.15,5,4.336131,1.75,1.769458,9.5,NaN,1.8,2.035584,13.25,12.39,4.25,4.25,3.864551,4.25,4.25,4.25,5.25,5.389858,4.25,13,NaN,5.75,5.625,4.25,6.5,6.78,4.25,-0.1,NaN,3.5,11.25,12.068861,3,3.071089,4.25,4,4.350042,5.5,5.653624,7.75,6.25,NaN,6,7.035853,4.25,NaN,6.099949,12,NaN,8.25,3.75,3.837178,2.25,2.52,25,NaN,5.33,5.589747,8.25,8.392759
12-Sep-2023,118,4.25,4.1,4.153723,4.25,13.25,13.15,5,4.034029,1.75,1.769458,9.5,NaN,1.8,1.919273,13.25,12.3925,4.25,4.25,3.822442,4.25,4.25,4.25,5.25,5.389858,4.25,13,NaN,5.75,5.625,4.25,6.5,6.78,4.25,-0.1,NaN,3.5,11.25,12.08022,3,3.071089,4.25,4,4.350042,5.5,5.653624,7.75,6.25,NaN,6,6.822034,4.25,5,6.022537,12,NaN,8.25,3.75,3.837178,2.25,2.52,25,NaN,5.33,5.589747,8.25,8.392759
13-Sep-2023,118,4.25,4.1,4.153723,4.25,13.25,13.15,5,5.02694,1.75,1.769458,9.5,NaN,1.8,1.537695,13.25,12.365,4.25,4.25,3.822442,4.25,4.25,4.25,5.25,5.389858,4.25,13,NaN,5.75,5.625,4.25,6.5,6.84,4.25,-0.1,NaN,3.5,11.25,12.08022,3,3.071089,4.25,4,4.138682,5.5,5.653624,7.75,6.25,NaN,6,6.502105,4.25,5,6.179032,12,NaN,8.25,3.75,3.837178,2.25,2.54,25,NaN,5.33,5.589747,8.25,8.392759
14-Sep-2023,118,4.5,4.1,4.153723,4.5,13.25,13.15,5,5.02694,1.75,1.769458,9.5,NaN,1.8,1.893089,13.25,12.345,4.5,4.5,3.848758,4.5,4.5,4.5,5.25,5.38459,4.5,13,NaN,5.75,5.625,4.5,6.5,6.84,4.5,-0.1,NaN,3.5,11.25,12.091581,3,3.01957,4.5,4,4.614844,5.5,5.653624,7.5,6.25,NaN,6,6.395674,4.5,5,6.262483,12,NaN,8.25,3.75,3.837178,2.25,2.53,25,NaN,5.33,5.589747,8.25,8.392759
15-Sep-2023,118,4.5,4.1,4.153251,4.5,13.25,13.15,5,4.931805,1.75,1.769373,9.5,NaN,1.8,1.862267,13.25,12.285,4.5,4.5,3.81678,4.5,4.5,4.5,5.25,5.383796,4.5,13,NaN,5.75,5.625,4.5,6.5,6.83,4.5,-0.1,NaN,3.5,11.25,12.064877,3,3.019321,4.5,4,4.667288,5.5,5.652748,7.5,6.25,NaN,6,6.607446,4.5,5,6.293719,13,NaN,8.25,3.75,3.836775,2.25,2.54,25,NaN,5.33,5.588891,8.25,8.38
18-Sep-2023,118,4.5,4.1,4.153723,4.5,13.25,13.15,5,4.565896,1.75,1.769458,9.5,NaN,1.8,2.053693,13.25,12.285,4.5,4.5,3.822442,4.5,4.5,4.5,5.25,5.38459,4.5,13,NaN,5.75,5.625,4.5,6.5,6.84,4.5,-0.1,NaN,3.5,11.25,12.057502,3,3.071089,4.5,4,4.350042,5.5,5.653624,7.5,6.25,NaN,6,7.035853,4.5,5,6.214019,13,NaN,8.25,3.75,3.837178,2.25,2.56,25,NaN,5.33,5.589747,8.25,8.381923
19-Sep-2023,118,4.5,4.1,4.153723,4.5,13.25,13.15,5,5.02694,1.75,1.769458,9.5,NaN,1.8,2.009747,13.25,12.295,4.5,4.5,3.822442,4.5,4.5,4.5,5.25,5.38459,4.5,13,NaN,5.75,5.625,4.5,6.5,6.84,4.5,-0.1,NaN,3.5,11.25,12.046145,3,3.071089,4.5,4,4.614844,5.5,5.653624,7.5,6.25,NaN,6,7.035853,4.5,5,6.631524,13,NaN,8.25,3.75,3.837178,2.25,2.57,25,NaN,5.33,5.589747,8.25,8.381923
20-Sep-2023,118,4.5,4.1,4.153723,4.5,12.75,13.15,5,4.576352,1.75,1.769458,9.5,NaN,1.8,2.191209,13.25,12.295,4.5,4.5,4.085908,4.5,4.5,4.5,5.25,5.463646,4.5,13,NaN,5.75,5.625,4.5,6.5,6.84,4.5,-0.1,NaN,3.5,11.25,12.068861,3,3.071089,4.5,4,4.371201,5.5,5.653624,7.5,6.25,NaN,6,6.715285,4.5,5,6.198408,13,NaN,8.25,3.75,3.837178,2.25,2.55,25,NaN,5.33,5.589747,8.25,8.381923
21-Sep-2023,118,4.5,4.1,4.153723,4.5,12.75,12.65,5,5.02694,1.75,1.769458,9.5,NaN,1.8,2.027434,13.25,12.295,4.5,4.5,4.080633,4.5,4.5,4.5,5.25,5.490012,4.5,13,NaN,5.75,5.625,4.5,6.5,6.86,4.5,-0.1,NaN,3.5,11.25,12.08022,3,3.01957,4.5,4,4.508843,5.5,5.653624,7.5,6.25,NaN,6,6.822034,4.5,5,5.878077,13,NaN,8.25,3.75,3.837178,2.25,2.56,30,NaN,5.33,5.573692,8.25,8.381923
