Date,US_GC_OIS_1D,US_GC_OIS_1W,US_GC_OIS_1M,US_GC_OIS_3M,US_GC_OIS_6M,US_GC_OIS_1Y,US_OIS_PR,US_OIS_Slope,US_RepoSlope,US_SC_GC,US_CP_OIS_AA_NonFin,US_CP_OIS_A2_NonFin,US_CP_OIS_AA_AssetBacked,EA_GC_OIS_1D,EA_GC_OIS_1W,EA_GC_OIS_1M,EA_GC_OIS_3M,EA_GC_OIS_6M,EA_GC_OIS_1Y,EA_OIS_PR,EA_OIS_Slope,EA_RepoSlope,GB_GC_OIS_1D,GB_GC_OIS_1W,GB_GC_OIS_1M,GB_GC_OIS_3M,GB_GC_OIS_6M,GB_GC_OIS_1Y,GB_OIS_PR,GB_OIS_Slope,GB_RepoSlope,GB_SC_GC,JP_GC_OIS_1D,JP_GC_OIS_1W,JP_GC_OIS_1M,JP_GC_OIS_3M,JP_GC_OIS_6M,JP_GC_OIS_1Y,JP_OIS_PR,JP_OIS_Slope,JP_RepoSlope
12-Apr-2000,NaN,NaN,NaN,NaN,NaN,NaN,33.77,2.03000000000007,NaN,NaN,-11.4,7.60000000000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.2,6.49999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.22999999999996,7.17000000000008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13-Apr-2000,NaN,NaN,NaN,NaN,NaN,NaN,29.77,0.83000000000002,NaN,NaN,-12.1,8.89999999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.71,17.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-20.32,30.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14-Apr-2000,NaN,NaN,NaN,NaN,NaN,NaN,18.67,3.43,NaN,NaN,-14,6.00000000000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.67,17.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-33.13,43.4299999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17-Apr-2000,NaN,NaN,NaN,NaN,NaN,NaN,30.94,-17.94,NaN,NaN,-8.60000000000003,10.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.37,7.32999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-20.32,30.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18-Apr-2000,NaN,NaN,NaN,NaN,NaN,NaN,41.34,-6.44,NaN,NaN,-10.5,8.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.44,-11.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-20.32,33.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19-Apr-2000,NaN,NaN,NaN,NaN,NaN,NaN,26.22,11.68,NaN,NaN,-12.2,8.80000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.59,4.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.22999999999996,7.17000000000008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20-Apr-2000,NaN,NaN,NaN,NaN,NaN,NaN,32.58,-6.58000000000003,NaN,NaN,-12.3,8.69999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-32.98,75.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.22999999999996,16.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21-Apr-2000,NaN,NaN,NaN,NaN,NaN,NaN,32.67,4.23,NaN,NaN,-11.9,9.10000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.19,30.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.19999999999999,33.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24-Apr-2000,NaN,NaN,NaN,NaN,NaN,NaN,23.82,16.98,NaN,NaN,-9.90000000000002,9.10000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.7,18.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-138.52,163.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25-Apr-2000,NaN,NaN,NaN,NaN,NaN,NaN,22.91,8.99000000000001,NaN,NaN,-13.3,5.70000000000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.7,2.30000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.06,2.54000000000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26-Apr-2000,NaN,NaN,NaN,NaN,NaN,NaN,21.91,15.19,NaN,NaN,-11.4,9.60000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.04,5.75999999999994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.0585829,5.64141709999992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27-Apr-2000,NaN,NaN,NaN,NaN,NaN,NaN,28.39,17.41,NaN,NaN,-12.1,3.89999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.76,24.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.06,2.54000000000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28-Apr-2000,NaN,NaN,NaN,NaN,NaN,NaN,60.7,-14.7,NaN,NaN,-17.8,-0.800000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.51,2.89000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.13000000000001,16.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-May-2000,NaN,NaN,NaN,NaN,NaN,NaN,6.52999999999997,28.77,NaN,NaN,-13,4.99999999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.33,17.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.13000000000001,16.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02-May-2000,NaN,NaN,NaN,NaN,NaN,NaN,22.85,30.75,NaN,NaN,-14.3000000000001,7.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.39,10.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.22999999999996,16.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03-May-2000,NaN,NaN,NaN,NaN,NaN,NaN,23.39,33.41,NaN,NaN,-12.5,8.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.33,19.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.52999999999997,26.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04-May-2000,NaN,NaN,NaN,NaN,NaN,NaN,32.04,29.36,NaN,NaN,-11.4999999999999,13.5000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.73,21.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.150000000000006,16.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05-May-2000,NaN,NaN,NaN,NaN,NaN,NaN,29.43,43.17,NaN,NaN,-11.7999999999999,17.2000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.28,29.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.13000000000001,10.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
08-May-2000,NaN,NaN,NaN,NaN,NaN,NaN,27.94,41.76,NaN,NaN,-10.7,15.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.79,21.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.22594889999997,10.1740511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
09-May-2000,NaN,NaN,NaN,NaN,NaN,NaN,34.77,47.0300000000001,NaN,NaN,-11.7,16.2999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.73,20.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-13.96,27.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10-May-2000,NaN,NaN,NaN,NaN,NaN,NaN,26.91,48.79,NaN,NaN,-10.5,17.5000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.91,17.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-13.96,30.3599999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11-May-2000,NaN,NaN,NaN,NaN,NaN,NaN,27.18,40.5200000000001,NaN,NaN,-11.5,17.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.33,27.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-13.96,33.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12-May-2000,NaN,NaN,NaN,NaN,NaN,NaN,30.8,32.1,NaN,NaN,-11.7,20.2999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.46,26.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-14.05,33.5500000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15-May-2000,NaN,NaN,NaN,NaN,NaN,NaN,12.24,28.8600000000001,NaN,NaN,-10.3000000000001,16.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.44,27.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-26.69,46.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16-May-2000,NaN,NaN,NaN,NaN,NaN,NaN,74.44,-9.33999999999999,NaN,NaN,-8.09999999999995,21.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.91,19.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.45,-3.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17-May-2000,NaN,NaN,NaN,NaN,NaN,NaN,65.7,-9.3,NaN,NaN,-10.6,20.4000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.14,29.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-26.69,43.0899999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18-May-2000,NaN,NaN,NaN,NaN,NaN,NaN,38.4399999999999,-5.93999999999992,NaN,NaN,-15.7,17.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.44,40.4599999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-39.4,49.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19-May-2000,NaN,NaN,NaN,NaN,NaN,NaN,39.5700000000001,-9.17000000000003,NaN,NaN,-14.4,16.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.55,57.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-26.78,37.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22-May-2000,NaN,NaN,NaN,NaN,NaN,NaN,24.04,8.06000000000004,NaN,NaN,-11.6,18.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-65.31,136.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.67,-3.37000000000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23-May-2000,NaN,NaN,NaN,NaN,NaN,NaN,32.2900000000001,1.50999999999994,NaN,NaN,-11.1,18.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-81.02,154.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.06,-6.65999999999993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24-May-2000,NaN,NaN,NaN,NaN,NaN,NaN,38.35,-5.05000000000004,NaN,NaN,-12.4,17.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.08,26.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.06,-6.65999999999993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25-May-2000,NaN,NaN,NaN,NaN,NaN,NaN,37.9600000000001,-12.26,NaN,NaN,-14.6,17.3999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.03,26.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.25,-9.84999999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26-May-2000,NaN,NaN,NaN,NaN,NaN,NaN,51.65,-9.94999999999999,NaN,NaN,-13.6,16.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.98,23.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.32000000000004,4.07999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29-May-2000,NaN,NaN,NaN,NaN,NaN,NaN,46.35,-5.35000000000005,NaN,NaN,-10.6,19.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.32,32.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.25,-9.84999999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30-May-2000,NaN,NaN,NaN,NaN,NaN,NaN,24.05,-13.65,NaN,NaN,-11.7,18.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.26,20.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.34000000000003,19.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31-May-2000,NaN,NaN,NaN,NaN,NaN,NaN,33.81,-32.31,NaN,NaN,-13.7,17.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.8,15.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.41999999999998,6.97999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Jun-2000,NaN,NaN,NaN,NaN,NaN,NaN,38.2,-19.5,NaN,NaN,-11.2,20.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.8,15.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.41999999999998,6.97999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02-Jun-2000,NaN,NaN,NaN,NaN,NaN,NaN,36.7999999999999,3.10000000000006,NaN,NaN,-11.9,18.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.75,13.3500000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-17.23,27.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2000,NaN,NaN,NaN,NaN,NaN,NaN,38.61,-11.6099999999999,NaN,NaN,-9.49999999999998,17.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.92,9.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-23.51,33.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2000,NaN,NaN,NaN,NaN,NaN,NaN,30.67,0.229999999999997,NaN,NaN,-15.3,13.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.32,20.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-23.51,30.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
07-Jun-2000,NaN,NaN,NaN,NaN,NaN,NaN,26.04,1.86000000000002,NaN,NaN,-12.3,19.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.2,21.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.86,-9.65999999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
08-Jun-2000,NaN,NaN,NaN,NaN,NaN,NaN,28.01,-4.30999999999999,NaN,NaN,-12.2,15.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.9,6.29999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.86,-6.55999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
09-Jun-2000,NaN,NaN,NaN,NaN,NaN,NaN,31.63,-0.929999999999964,NaN,NaN,-11.2,15.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.78,6.51999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.93999999999999,7.35999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12-Jun-2000,NaN,NaN,NaN,NaN,NaN,NaN,28.55,-1.55000000000003,NaN,NaN,-13.3,16.7000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.21,0.490000000000013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.04000000000002,7.25999999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13-Jun-2000,NaN,NaN,NaN,NaN,NaN,NaN,32.75,-0.649999999999995,NaN,NaN,-9.89999999999993,16.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.9,4.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.22999999999996,4.07000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14-Jun-2000,NaN,NaN,NaN,NaN,NaN,NaN,34.52,-10.22,NaN,NaN,-15.4,12.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.59,9.00999999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.22999999999996,4.07000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15-Jun-2000,NaN,NaN,NaN,NaN,NaN,NaN,26.1299999999999,-21.43,NaN,NaN,-9.19999999999996,18.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.59,8.50999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.52999999999997,10.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16-Jun-2000,NaN,NaN,NaN,NaN,NaN,NaN,34.8,-5.99999999999996,NaN,NaN,-10.5,18.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.17,11.0300000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.13000000000001,-2.02999999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19-Jun-2000,NaN,NaN,NaN,NaN,NaN,NaN,28.84,-5.03999999999998,NaN,NaN,-12.2999999999999,16.7000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.10000000000002,13.3999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-20.32,24.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20-Jun-2000,NaN,NaN,NaN,NaN,NaN,NaN,28.67,-2.86999999999997,NaN,NaN,-11.2,15.7999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.91999999999997,16.7800000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.84,-28.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21-Jun-2000,NaN,NaN,NaN,NaN,NaN,NaN,29.04,-1.33999999999999,NaN,NaN,-8.00000000000001,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.59,8.10999999999993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-26.69,30.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22-Jun-2000,NaN,NaN,NaN,NaN,NaN,NaN,24.04,-1.64,NaN,NaN,-7.50000000000002,21.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-13.15,37.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.71,-85.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23-Jun-2000,NaN,NaN,NaN,NaN,NaN,NaN,28.7100000000001,-4.91000000000001,NaN,NaN,-14.2,13.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.36,-68.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.74,-99.4400000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26-Jun-2000,NaN,NaN,NaN,NaN,NaN,NaN,31.5,-16.4000000000001,NaN,NaN,-12.7000000000001,21.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.22,16.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.86,-6.55999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27-Jun-2000,NaN,NaN,NaN,NaN,NaN,NaN,33.61,-11.21,NaN,NaN,-16.7000000000001,17.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.71,-8.80999999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-20.32,30.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28-Jun-2000,NaN,NaN,NaN,NaN,NaN,NaN,51.03,-22.63,NaN,NaN,-11.5,19.4999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.15,0.649999999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.12,-42.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29-Jun-2000,NaN,NaN,NaN,NaN,NaN,NaN,23.39,-19.09,NaN,NaN,-10.3,27.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.84,7.46000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.52999999999997,16.8299999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30-Jun-2000,NaN,NaN,NaN,NaN,NaN,NaN,56.84,-65.74,NaN,NaN,-9.49999999999998,27.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.03,2.47000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-85.96,93.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03-Jul-2000,NaN,NaN,NaN,NaN,NaN,NaN,52,-79.8,NaN,NaN,-7.40000000000007,20.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.84,7.85999999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-33.05,40.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04-Jul-2000,NaN,NaN,NaN,NaN,NaN,NaN,41.62,-69.62,NaN,NaN,-6.70000000000002,21.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.71,9.89000000000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.52999999999997,13.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05-Jul-2000,NaN,NaN,NaN,NaN,NaN,NaN,40.87,-20.87,NaN,NaN,-8.90000000000004,20.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.71,9.98999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-33.05,37.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06-Jul-2000,NaN,NaN,NaN,NaN,NaN,NaN,36.9800000000001,-16.38,NaN,NaN,-8.19999999999999,17.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.84,6.46000000000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.22999999999996,-2.12999999999992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
07-Jul-2000,NaN,NaN,NaN,NaN,NaN,NaN,35.54,-5.84000000000007,NaN,NaN,-10.4,16.5999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.6,8.80000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-19.36,23.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10-Jul-2000,NaN,NaN,NaN,NaN,NaN,NaN,31.55,-13.75,NaN,NaN,-10.6,16.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.77,5.93000000000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-19.26,23.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11-Jul-2000,NaN,NaN,NaN,NaN,NaN,NaN,44.09,-11.1899999999999,NaN,NaN,-10.6,15.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.77,5.93000000000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-12.9,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12-Jul-2000,NaN,NaN,NaN,NaN,NaN,NaN,41.84,-8.04,NaN,NaN,-8.40000000000005,14.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.65,8.05000000000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100.21,-93.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13-Jul-2000,NaN,NaN,NaN,NaN,NaN,NaN,30.92,-9.51999999999993,NaN,NaN,-11.7,12.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.59,9.70999999999993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.78,-89.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14-Jul-2000,NaN,NaN,NaN,NaN,NaN,NaN,26.5400000000001,-5.44000000000002,NaN,NaN,-13.5000000000001,9.49999999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.72,8.57999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-26.78,30.8800000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17-Jul-2000,NaN,NaN,NaN,NaN,NaN,NaN,37.05,-23.25,NaN,NaN,-9.40000000000003,13.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.9,7.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-12.9,13.8999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18-Jul-2000,NaN,NaN,NaN,NaN,NaN,NaN,29.04,-4.34000000000001,NaN,NaN,-8.09999999999995,18.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.77,10.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.31,-36.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19-Jul-2000,NaN,NaN,NaN,NaN,NaN,NaN,35.92,-9.22000000000001,NaN,NaN,-10.1999999999999,13.8000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.96,13.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.06,-15.9599999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20-Jul-2000,NaN,NaN,NaN,NaN,NaN,NaN,25.67,-6.26999999999995,NaN,NaN,-10.6999999999999,13.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.80000000000003,32.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.6,-53.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
